2020-08-04 04:02:42,788 DEBUG    [server] function "send_message" called from "write_responses", params = ({'action': 'msg', 'time': 1596502962, 'to': '#test', 'from': 'Guest', 'message': "What's up, testing environment?!"}, <socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:42,788 INFO     [server] -> Sent message to ('127.0.0.1', 4503): {'action': 'msg', 'time': 1596502962, 'to': '#test', 'from': 'Guest', 'message': "What's up, testing environment?!"}
2020-08-04 04:03:04,036 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>, <Logger server (DEBUG)>), {}
2020-08-04 04:03:04,036 ERROR    [server] function "receive_message" raised an exception "ConnectionResetError" (10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)
2020-08-04 04:03:04,037 INFO     [server] Connection with ('127.0.0.1', 4503) was reset
2020-08-04 04:03:13,518 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:03:13,519 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:03:13,556 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 04:04:05,007 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>, <Logger server (DEBUG)>), {}
2020-08-04 04:04:05,007 INFO     [server] <- Received message from ('127.0.0.1', 4544): {'action': 'presence', 'time': 1596503045, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 04:04:05,008 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596503045, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:04:05,024 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 3808)>, {'action': 'presence', 'time': 1596503045, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>), {}
2020-08-04 04:04:05,025 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596503045, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:04:05,025 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:04:05,025 DEBUG    [server] Formed response: {'response': 200, 'time': 1596503045, 'alert': 'OK'}
2020-08-04 04:04:05,026 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596503045, 'alert': 'OK'}, <socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>, <Logger server (DEBUG)>), {}
2020-08-04 04:04:05,026 INFO     [server] -> Sent message to ('127.0.0.1', 4544): {'response': 200, 'time': 1596503045, 'alert': 'OK'}
2020-08-04 04:04:05,026 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4544)
2020-08-04 04:04:05,226 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>, <Logger server (DEBUG)>), {}
2020-08-04 04:04:05,226 INFO     [server] <- Received message from ('127.0.0.1', 4544): {'action': 'get_contacts', 'time': 1596503045, 'user_login': 'Guest'}
2020-08-04 04:04:05,227 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 3808)>, <socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>), {}
2020-08-04 04:04:05,229 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596503045, 'alert': []}, <socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>, <Logger server (DEBUG)>), {}
2020-08-04 04:04:05,229 INFO     [server] -> Sent message to ('127.0.0.1', 4544): {'response': 202, 'time': 1596503045, 'alert': []}
2020-08-04 04:04:37,302 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>, <Logger server (DEBUG)>), {}
2020-08-04 04:04:37,302 INFO     [server] <- Received message from ('127.0.0.1', 4544): {'action': 'msg', 'time': 1596503077, 'to': 'user1', 'from': 'Guest', 'message': "What's up in this messenger, any trends?"}
2020-08-04 04:04:37,303 DEBUG    [server] function "form_response" called from "read_requests", params = (410,), {}
2020-08-04 04:04:37,303 DEBUG    [server] Formed response: {'response': 410, 'time': 1596503077, 'error': 'Target user is offline'}
2020-08-04 04:04:37,303 DEBUG    [server] function "send_message" called from "write_responses", params = ({'response': 410, 'time': 1596503077, 'error': 'Target user is offline'}, <socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>, <Logger server (DEBUG)>), {}
2020-08-04 04:04:37,304 INFO     [server] -> Sent message to ('127.0.0.1', 4544): {'response': 410, 'time': 1596503077, 'error': 'Target user is offline'}
2020-08-04 04:04:38,308 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1292, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4544)>, <Logger server (DEBUG)>), {}
2020-08-04 04:04:38,308 ERROR    [server] Could not decode message: ""
2020-08-04 04:04:38,309 ERROR    [server] function "receive_message" raised an exception "JSONDecodeError" ('Expecting value: line 1 column 1 (char 0)',)
2020-08-04 04:04:38,309 INFO     [server] Connection with ('127.0.0.1', 4544) was reset
2020-08-04 04:05:04,100 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>, <Logger server (DEBUG)>), {}
2020-08-04 04:05:04,101 INFO     [server] <- Received message from ('127.0.0.1', 4568): {'action': 'presence', 'time': 1596503104, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 04:05:04,101 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596503104, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:05:04,116 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 3808)>, {'action': 'presence', 'time': 1596503104, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>), {}
2020-08-04 04:05:04,117 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596503104, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:05:04,117 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:05:04,117 DEBUG    [server] Formed response: {'response': 200, 'time': 1596503104, 'alert': 'OK'}
2020-08-04 04:05:04,118 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596503104, 'alert': 'OK'}, <socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>, <Logger server (DEBUG)>), {}
2020-08-04 04:05:04,118 INFO     [server] -> Sent message to ('127.0.0.1', 4568): {'response': 200, 'time': 1596503104, 'alert': 'OK'}
2020-08-04 04:05:04,118 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4568)
2020-08-04 04:05:04,318 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>, <Logger server (DEBUG)>), {}
2020-08-04 04:05:04,318 INFO     [server] <- Received message from ('127.0.0.1', 4568): {'action': 'get_contacts', 'time': 1596503104, 'user_login': 'Guest'}
2020-08-04 04:05:04,319 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 3808)>, <socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>), {}
2020-08-04 04:05:04,321 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596503104, 'alert': []}, <socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>, <Logger server (DEBUG)>), {}
2020-08-04 04:05:04,321 INFO     [server] -> Sent message to ('127.0.0.1', 4568): {'response': 202, 'time': 1596503104, 'alert': []}
2020-08-04 04:05:19,955 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>, <Logger server (DEBUG)>), {}
2020-08-04 04:05:19,956 INFO     [server] <- Received message from ('127.0.0.1', 4568): {'action': 'msg', 'time': 1596503119, 'to': 'user0', 'from': 'Guest', 'message': 'Not much is going on I guess'}
2020-08-04 04:05:19,956 DEBUG    [server] function "form_response" called from "read_requests", params = (410,), {}
2020-08-04 04:05:19,956 DEBUG    [server] Formed response: {'response': 410, 'time': 1596503119, 'error': 'Target user is offline'}
2020-08-04 04:05:19,957 DEBUG    [server] function "send_message" called from "write_responses", params = ({'response': 410, 'time': 1596503119, 'error': 'Target user is offline'}, <socket.socket fd=1636, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4568)>, <Logger server (DEBUG)>), {}
2020-08-04 04:05:19,957 INFO     [server] -> Sent message to ('127.0.0.1', 4568): {'response': 410, 'time': 1596503119, 'error': 'Target user is offline'}
2020-08-04 04:15:05,083 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:15:05,084 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:15:05,134 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 04:15:06,657 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:06,657 INFO     [server] <- Received message from ('127.0.0.1', 5098): {'action': 'presence', 'time': 1596503706, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}}
2020-08-04 04:15:06,658 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596503706, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}},), {}
2020-08-04 04:15:06,681 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 22868)>, {'action': 'presence', 'time': 1596503706, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}}, <socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>), {}
2020-08-04 04:15:06,681 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596503706, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}},), {}
2020-08-04 04:15:06,682 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:15:06,682 DEBUG    [server] Formed response: {'response': 200, 'time': 1596503706, 'alert': 'OK'}
2020-08-04 04:15:06,682 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596503706, 'alert': 'OK'}, <socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:06,683 INFO     [server] -> Sent message to ('127.0.0.1', 5098): {'response': 200, 'time': 1596503706, 'alert': 'OK'}
2020-08-04 04:15:06,683 INFO     [server] New CLIENT: "user0" from ('127.0.0.1', 5098)
2020-08-04 04:15:06,884 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:06,884 INFO     [server] <- Received message from ('127.0.0.1', 5098): {'action': 'get_contacts', 'time': 1596503706, 'user_login': 'user0'}
2020-08-04 04:15:06,885 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 22868)>, <socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>), {}
2020-08-04 04:15:06,888 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596503706, 'alert': ['user1', 'cli2']}, <socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:06,888 INFO     [server] -> Sent message to ('127.0.0.1', 5098): {'response': 202, 'time': 1596503706, 'alert': ['user1', 'cli2']}
2020-08-04 04:15:07,143 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:07,145 INFO     [server] <- Received message from ('127.0.0.1', 5100): {'action': 'presence', 'time': 1596503707, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}}
2020-08-04 04:15:07,145 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596503707, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}},), {}
2020-08-04 04:15:07,158 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 22868)>, {'action': 'presence', 'time': 1596503707, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}}, <socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>), {}
2020-08-04 04:15:07,158 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596503707, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}},), {}
2020-08-04 04:15:07,159 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:15:07,159 DEBUG    [server] Formed response: {'response': 200, 'time': 1596503707, 'alert': 'OK'}
2020-08-04 04:15:07,159 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596503707, 'alert': 'OK'}, <socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:07,160 INFO     [server] -> Sent message to ('127.0.0.1', 5100): {'response': 200, 'time': 1596503707, 'alert': 'OK'}
2020-08-04 04:15:07,160 INFO     [server] New CLIENT: "user1" from ('127.0.0.1', 5100)
2020-08-04 04:15:07,361 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:07,361 INFO     [server] <- Received message from ('127.0.0.1', 5100): {'action': 'get_contacts', 'time': 1596503707, 'user_login': 'user1'}
2020-08-04 04:15:07,362 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 22868)>, <socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>), {}
2020-08-04 04:15:07,365 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596503707, 'alert': ['user0']}, <socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:07,365 INFO     [server] -> Sent message to ('127.0.0.1', 5100): {'response': 202, 'time': 1596503707, 'alert': ['user0']}
2020-08-04 04:15:22,423 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:22,423 INFO     [server] <- Received message from ('127.0.0.1', 5100): {'action': 'msg', 'time': 1596503722, 'to': 'user0', 'from': 'user1', 'message': "hello, what's going on in here?"}
2020-08-04 04:15:22,424 DEBUG    [server] function "send_message" called from "write_responses", params = ({'action': 'msg', 'time': 1596503722, 'to': 'user0', 'from': 'user1', 'message': "hello, what's going on in here?"}, <socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:22,424 INFO     [server] -> Sent message to ('127.0.0.1', 5098): {'action': 'msg', 'time': 1596503722, 'to': 'user0', 'from': 'user1', 'message': "hello, what's going on in here?"}
2020-08-04 04:15:35,480 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1220, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5100)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:35,480 INFO     [server] <- Received message from ('127.0.0.1', 5100): {'action': 'exit', 'time': 1596503735, 'user': {'account_name': 'user1'}}
2020-08-04 04:15:35,480 INFO     [server] Client user1 has disconnected.
2020-08-04 04:15:39,107 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1508, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5098)>, <Logger server (DEBUG)>), {}
2020-08-04 04:15:39,107 INFO     [server] <- Received message from ('127.0.0.1', 5098): {'action': 'exit', 'time': 1596503739, 'user': {'account_name': 'user0'}}
2020-08-04 04:15:39,107 INFO     [server] Client user0 has disconnected.
2020-08-04 04:16:32,508 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:16:32,509 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:16:32,540 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 04:21:49,391 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:21:49,391 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:21:49,422 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 04:21:50,896 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:50,897 INFO     [server] <- Received message from ('127.0.0.1', 5237): {'action': 'presence', 'time': 1596504110, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}}
2020-08-04 04:21:50,898 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596504110, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}},), {}
2020-08-04 04:21:50,912 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 24632)>, {'action': 'presence', 'time': 1596504110, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}}, <socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>), {}
2020-08-04 04:21:50,913 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596504110, 'type': 'status', 'user': {'account_name': 'user0', 'status': 'online'}},), {}
2020-08-04 04:21:50,913 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:21:50,913 DEBUG    [server] Formed response: {'response': 200, 'time': 1596504110, 'alert': 'OK'}
2020-08-04 04:21:50,914 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596504110, 'alert': 'OK'}, <socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:50,914 INFO     [server] -> Sent message to ('127.0.0.1', 5237): {'response': 200, 'time': 1596504110, 'alert': 'OK'}
2020-08-04 04:21:50,914 INFO     [server] New CLIENT: "user0" from ('127.0.0.1', 5237)
2020-08-04 04:21:51,115 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:51,115 INFO     [server] <- Received message from ('127.0.0.1', 5237): {'action': 'get_contacts', 'time': 1596504110, 'user_login': 'user0'}
2020-08-04 04:21:51,116 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 24632)>, <socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>), {}
2020-08-04 04:21:51,118 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596504111, 'alert': ['user1', 'cli2']}, <socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:51,118 INFO     [server] -> Sent message to ('127.0.0.1', 5237): {'response': 202, 'time': 1596504111, 'alert': ['user1', 'cli2']}
2020-08-04 04:21:51,390 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:51,390 INFO     [server] <- Received message from ('127.0.0.1', 5238): {'action': 'presence', 'time': 1596504111, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}}
2020-08-04 04:21:51,391 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596504111, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}},), {}
2020-08-04 04:21:51,408 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 24632)>, {'action': 'presence', 'time': 1596504111, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}}, <socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>), {}
2020-08-04 04:21:51,408 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596504111, 'type': 'status', 'user': {'account_name': 'user1', 'status': 'online'}},), {}
2020-08-04 04:21:51,409 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:21:51,409 DEBUG    [server] Formed response: {'response': 200, 'time': 1596504111, 'alert': 'OK'}
2020-08-04 04:21:51,409 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596504111, 'alert': 'OK'}, <socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:51,410 INFO     [server] -> Sent message to ('127.0.0.1', 5238): {'response': 200, 'time': 1596504111, 'alert': 'OK'}
2020-08-04 04:21:51,410 INFO     [server] New CLIENT: "user1" from ('127.0.0.1', 5238)
2020-08-04 04:21:51,611 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:51,611 INFO     [server] <- Received message from ('127.0.0.1', 5238): {'action': 'get_contacts', 'time': 1596504111, 'user_login': 'user1'}
2020-08-04 04:21:51,612 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 24632)>, <socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>), {}
2020-08-04 04:21:51,614 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596504111, 'alert': ['user0']}, <socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:21:51,615 INFO     [server] -> Sent message to ('127.0.0.1', 5238): {'response': 202, 'time': 1596504111, 'alert': ['user0']}
2020-08-04 04:22:12,664 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:22:12,664 INFO     [server] <- Received message from ('127.0.0.1', 5238): {'action': 'msg', 'time': 1596504132, 'to': 'user0', 'from': 'user1', 'message': "what's happening here exactly?"}
